Date,mag,lon,lat,depth
7/15/2013,4.5,87.6585,28.3949,52
7/17/2013,3.6,83.2794,31.7002,35
8/2/2013,4,87.9659,30.0044,37
8/6/2013,5.1,86.4655,31.3802,18.9
8/6/2013,4.6,86.5786,31.5167,10
8/30/2013,4.8,85.9848,28.2266,62
8/30/2013,3.9,85.9321,28.2729,52.4
9/4/2013,3.8,87.559,28.3856,35
9/12/2013,3.7,87.2876,26.9176,13.4
9/15/2013,4.5,83.2395,30.9127,10
9/22/2013,4,86.4069,31.4277,10
9/22/2013,3.7,81.6035,30.0174,33
9/29/2013,3.7,87.8279,29.6735,10
10/12/2013,3.6,82.0217,29.9511,21
10/26/2013,3.8,86.569,29.0718,4
11/3/2013,3.9,81.8643,29.4112,31
11/21/2013,3.6,86.8756,31.4901,35
11/26/2013,3.9,86.6125,31.4433,10
12/6/2013,3.9,88.1173,30.0537,10
12/8/2013,4.2,87.6792,27.8584,35
12/16/2013,3.6,81.3284,29.396,27
1/22/2014,3.6,88.1554,29.7544,10
2/4/2014,3.6,85.5205,30.1631,10
2/11/2014,3.9,81.9648,28.8488,40
2/15/2014,3.6,83.5633,30.9502,11
3/30/2014,5.3,86.4724,31.3446,12.6
3/31/2014,3.7,82.0488,29.5501,10
4/11/2014,3.8,81.6707,29.3457,27
4/12/2014,4.2,86.4184,31.5092,35
4/22/2014,3.6,87.2073,30.4612,35
4/27/2014,3.7,83.267,30.87,11
5/14/2014,3.8,80.834,29.6215,17
5/29/2014,3.8,83.3677,30.5929,18
6/7/2014,4,81.6054,30.2417,10
6/9/2014,4.3,88.0874,27.3591,20
6/11/2014,3.8,86.3819,31.3857,10
6/13/2014,4.2,86.2435,29.3584,10
7/3/2014,3.8,80.5241,30.1732,10
7/4/2014,4,87.9974,27.7636,20
7/6/2014,3.9,80.3489,30.244,10
7/7/2014,3.9,81.0511,29.3176,17
7/11/2014,3.9,86.496,30.923,10
8/3/2014,5.1,85.4875,29.1941,3.4
8/3/2014,4.1,85.4999,29.232,10
8/3/2014,4,85.5039,29.0814,9.6
8/3/2014,3.9,85.46,29.1516,10
8/3/2014,3.7,85.1599,28.9616,35
8/12/2014,3.8,87.9466,29.8577,10
8/22/2014,3.8,88.0868,27.9675,99
8/29/2014,3.9,87.8664,29.8416,37
9/17/2014,4,87.9131,27.8015,49.3
10/1/2014,4,82.1991,30.3305,35
10/29/2014,4,86.5672,31.1025,26
11/13/2014,3.8,84.738,31.3631,10
11/25/2014,4.4,84.8313,28.1193,11.5
12/7/2014,3.6,85.4182,29.443,10
12/18/2014,4.9,86.4217,27.6353,15.1
12/19/2014,3.6,80.9473,31.3834,35
12/22/2014,3.6,81.1178,31.4762,35
12/26/2014,4.8,87.4424,28.4368,73.1
12/28/2014,3.7,81.1865,29.5191,10
1/5/2015,4.3,81.6695,28.9319,33
1/22/2015,4.2,80.9678,29.2726,10
1/31/2015,4.8,84.0151,28.2871,10
2/13/2015,3.8,80.5357,31.286,35
2/14/2015,4.1,80.4558,31.3457,35
2/22/2015,3.7,81.377,28.4246,35
4/2/2015,4.5,86.3875,28.7562,80.5
4/21/2015,5,82.359,28.8557,22.7
4/21/2015,3.8,82.2863,29.035,10
4/22/2015,4.2,82.3409,28.8436,22.8
4/23/2015,3.7,87.9634,27.1653,36
4/25/2015,6.9,84.7168,28.1302,13.4
4/25/2015,5.6,87.2873,28.3483,9.3
4/25/2015,5.3,85.8625,28.2579,9.9
4/25/2015,4.6,85.3406,27.339,10
4/25/2015,4.5,85.4364,27.178,10
4/25/2015,4.5,83.9727,26.6398,10
4/25/2015,4.1,86.0342,27.3788,19
4/25/2015,4,86.0363,27.5029,19
4/25/2015,3.9,85.9934,27.5098,28.7
4/25/2015,3.9,85.9742,27.4645,10
4/25/2015,3.8,86.1414,28.8846,10
4/25/2015,3.7,85.6319,27.3511,10
4/25/2015,3.7,85.3869,28.0611,18
4/25/2015,3.6,85.5936,28.1271,18
4/25/2015,3.6,87.466,28.6206,10
4/25/2015,3.6,85.7688,27.2775,10
4/26/2015,5.6,85.8233,27.7996,16.8
4/26/2015,4.4,84.5952,28.1409,13.3
4/26/2015,4.4,84.8683,28.0537,12.6
4/26/2015,4.2,84.744,28.1767,15.5
4/26/2015,4.2,84.9604,28.0373,22.8
4/26/2015,4.2,85.5492,27.5249,15
4/26/2015,4.1,85.9551,26.9317,10
4/26/2015,4,84.959,27.8147,12
4/26/2015,4,85.3979,28.2514,10
4/26/2015,4,85.3983,28.0161,18
4/26/2015,3.9,85.32,27.5297,10
4/26/2015,3.9,84.8838,28.1547,10.2
4/26/2015,3.9,87.297,28.4291,10
4/26/2015,3.9,85.2164,27.8009,12
4/26/2015,3.9,86.1223,27.6438,19
4/26/2015,3.8,85.2777,27.857,10
4/26/2015,3.7,85.1871,27.9948,12
4/26/2015,3.7,85.6547,27.9754,18
4/26/2015,3.7,87.1957,28.4003,10
4/26/2015,3.7,85.0754,27.6622,10
4/26/2015,3.7,84.5423,28.0019,10
4/26/2015,3.6,84.8374,28.3152,10
4/26/2015,3.6,84.7076,27.9282,10
4/26/2015,3.6,84.5891,27.7946,10
4/26/2015,3.6,84.9764,27.7401,10
4/26/2015,3.6,85.2251,27.6562,10
4/26/2015,3.6,85.2439,27.7279,10
4/27/2015,5.2,88.0797,26.8348,19.6
4/27/2015,4.7,84.8034,27.986,12.8
4/27/2015,4.3,83.7342,31.9005,10
4/27/2015,4.3,88.0284,31.5037,10
4/27/2015,4.3,85.3808,27.9719,13.2
4/27/2015,4.2,85.2232,27.6616,11.1
4/27/2015,4.1,85.0651,27.7631,11.4
4/27/2015,4.1,84.7047,27.8817,10
4/27/2015,4.1,85.6691,27.7088,10
4/27/2015,4,85.113,28.076,19.1
4/27/2015,4,85.4092,27.7837,18
4/27/2015,4,85.9361,27.7836,15
4/27/2015,4,85.714,27.5879,10
4/27/2015,3.9,85.836,27.5646,19
4/27/2015,3.9,84.9524,28.0383,12
4/27/2015,3.8,85.8196,27.4969,19
4/27/2015,3.8,84.9395,27.9133,12
4/27/2015,3.8,84.9013,27.7068,10
4/27/2015,3.8,85.7314,27.858,10
4/27/2015,3.7,85.3299,27.8437,18
4/27/2015,3.7,85.268,27.8524,18
4/27/2015,3.6,85.6872,27.8369,18
4/27/2015,3.6,85.4054,27.8952,18
4/27/2015,3.6,87.9941,28.9149,10
4/27/2015,3.6,84.626,28.0389,17.3
4/28/2015,4,85.6948,27.524,10
4/28/2015,3.9,85.6559,27.6845,10
4/28/2015,3.9,85.5034,27.5985,10
4/28/2015,3.9,85.8429,27.7938,19
4/28/2015,3.9,85.1405,27.8177,12
4/28/2015,3.8,85.9343,27.8891,19
4/28/2015,3.8,85.8793,27.6164,19
4/28/2015,3.8,85.2635,27.8971,18
4/28/2015,3.8,85.6976,27.7502,18
4/28/2015,3.7,85.6689,28.0128,18
4/28/2015,3.7,84.5135,27.8914,10
4/28/2015,3.7,86.9654,28.1192,18
4/28/2015,3.7,85.322,28.0208,18
4/28/2015,3.6,84.9491,28.046,12
4/28/2015,3.6,85.8147,27.5372,19
4/29/2015,4.5,85.4697,27.8376,18.6
4/29/2015,4.4,87.3013,28.3976,35
4/29/2015,4.3,85.544,27.7561,18
4/29/2015,4.2,84.8172,27.7811,12.2
4/29/2015,4.1,84.7761,28.173,7.7
4/29/2015,4,87.4423,28.3757,35
4/29/2015,3.9,85.9788,27.7813,19
4/29/2015,3.8,86.0047,27.5072,19
4/29/2015,3.8,85.7196,27.4481,10
4/29/2015,3.7,84.0484,28.3723,10
4/29/2015,3.7,87.5358,28.3514,35
4/30/2015,4.2,84.8007,27.9261,10.3
4/30/2015,3.8,85.3408,28.0031,18
4/30/2015,3.8,85.8303,27.9748,19
4/30/2015,3.8,85.9737,27.6527,19
4/30/2015,3.7,87.5405,28.317,10
5/1/2015,4,85.7785,27.907,10
5/1/2015,4,85.6376,27.6921,10
5/1/2015,3.9,85.8744,28.3339,10
5/1/2015,3.9,87.365,28.4502,35
5/1/2015,3.9,85.4419,27.8376,18
5/1/2015,3.8,85.3658,28.0217,10.8
5/1/2015,3.8,84.6419,28.008,10
5/1/2015,3.7,86.0117,27.4644,19
5/1/2015,3.6,85.8086,27.3952,19
5/1/2015,3.6,84.7942,28.0214,12
5/1/2015,3.6,85.9265,28.1532,19
5/2/2015,4.8,84.6777,28.2074,15.8
5/2/2015,4.3,85.8817,27.5284,11.1
5/2/2015,4.1,85.3592,27.8416,18
5/2/2015,3.9,85.4703,27.5401,10
5/2/2015,3.8,85.2105,27.3631,10
5/2/2015,3.8,85.9152,27.7992,19
5/2/2015,3.8,85.5511,27.7695,10
5/2/2015,3.7,86.0667,27.4187,19
5/2/2015,3.6,87.1415,28.243,18
5/2/2015,3.6,84.7747,27.8539,12
5/2/2015,3.6,84.8313,28.0151,12
5/3/2015,4.2,85.0463,27.7371,13.2
5/3/2015,4.2,85.7858,27.6074,10
5/3/2015,4,87.5431,28.048,10
5/3/2015,3.8,84.6702,27.7947,10
5/3/2015,3.7,85.3528,27.5408,10
5/3/2015,3.6,84.6853,28.254,10
5/3/2015,3.6,84.9402,27.725,10
5/3/2015,3.6,84.7603,27.8143,7.6
5/3/2015,3.6,85.436,27.7064,35
5/3/2015,3.6,84.8329,27.9832,12
5/4/2015,4.4,85.9111,27.4753,19
5/4/2015,4.2,85.8831,27.7824,10
5/4/2015,4,86.1234,27.742,11.6
5/4/2015,3.9,85.9459,27.6716,19
5/4/2015,3.8,85.6196,27.6733,10
5/4/2015,3.8,85.2743,27.8619,18
5/4/2015,3.7,86.29,27.6966,10
5/5/2015,4.1,86.0147,27.658,18
5/5/2015,3.9,85.9294,27.8399,12.2
5/5/2015,3.7,84.9062,27.9849,12
5/6/2015,3.8,85.5315,27.4894,10
5/6/2015,3.7,84.7955,28.0942,12
5/6/2015,3.7,86.4597,28.5825,57
5/6/2015,3.6,84.4097,27.7262,10
5/7/2015,4,85.6087,27.9264,18
5/7/2015,3.7,85.2186,27.7958,12
5/8/2015,4.8,85.9302,27.5571,14.3
5/8/2015,3.9,85.7737,27.6129,19
5/8/2015,3.9,85.7581,27.6727,8.3
5/8/2015,3.9,85.0648,27.9755,12
5/8/2015,3.8,85.8672,27.7411,10
5/8/2015,3.8,84.7986,28.0058,10
5/8/2015,3.6,86.1111,27.387,10
5/9/2015,3.6,85.2133,28.1555,10
5/9/2015,3.6,85.7987,27.9153,19
5/10/2015,4,85.9784,27.7165,13.9
5/10/2015,3.8,85.0471,28.7515,10
5/10/2015,3.7,85.5387,27.5243,10
5/10/2015,3.7,84.5387,28.0357,10
5/11/2015,4.2,85.7815,27.6929,9.6
5/11/2015,4.2,85.6997,27.7895,18
5/11/2015,4,85.5896,27.8916,18
5/11/2015,3.7,85.3307,27.7546,18
5/11/2015,3.7,85.0054,27.8721,12
5/11/2015,3.6,84.6243,27.8359,10
5/12/2015,6.7,86.126,27.8014,12.3
5/12/2015,5.1,84.7136,27.7651,2.5
5/12/2015,4.2,85.2437,27.7134,6.8
5/12/2015,3.8,86.2131,27.2118,3.7
5/12/2015,3.7,86.7904,27.9537,10
5/13/2015,4.9,85.9898,27.5783,13.2
5/13/2015,4.7,86.1797,27.714,11.1
5/13/2015,4,86.2527,27.6831,14.9
5/13/2015,4,85.4923,27.8209,18
5/13/2015,3.9,86.1533,27.7831,16.8
5/13/2015,3.9,86.1597,27.4342,10
5/13/2015,3.9,85.4249,28.3469,10
5/13/2015,3.8,86.3464,27.6544,0.7
5/13/2015,3.7,84.6412,27.9459,10
5/13/2015,3.6,85.9854,27.589,19
5/13/2015,3.6,85.8407,28.1496,19
5/13/2015,3.6,85.9622,27.7248,19
5/13/2015,3.6,86.4909,27.6384,10
5/14/2015,4.2,86.0838,27.6019,19
5/14/2015,4,85.9497,27.5068,19
5/14/2015,3.9,85.9583,27.5916,19
5/14/2015,3.9,85.3321,28.021,15.9
5/14/2015,3.7,86.3264,27.5381,10
5/14/2015,3.7,85.5424,27.2007,35
5/14/2015,3.6,85.7754,27.6873,19
5/14/2015,3.6,86.032,27.7214,19
5/15/2015,4.8,84.7409,27.8204,13.4
5/15/2015,3.8,86.1259,27.3905,10
5/15/2015,3.7,85.9996,27.5853,19
5/15/2015,3.6,86.1679,27.5654,23.2
5/16/2015,5.6,86.1127,27.5175,20.1
5/16/2015,4.7,85.7688,27.5957,8.2
5/16/2015,4.1,85.1762,27.5004,10
5/16/2015,3.9,84.6642,28.0176,10
5/16/2015,3.8,84.4509,27.912,10
5/16/2015,3.6,84.7809,27.9522,12
5/17/2015,4.2,85.8332,27.5009,22.3
5/17/2015,3.8,86.014,27.6273,35
5/17/2015,3.8,83.9449,28.9378,35
5/17/2015,3.8,86.1312,27.5265,10
5/18/2015,4.3,85.8528,27.5057,19
5/18/2015,4,84.7412,27.9782,10
5/18/2015,3.7,85.3705,28.4502,10
5/19/2015,4.2,85.8975,27.7729,19
5/20/2015,4.5,85.1112,27.351,10
5/21/2015,4,87.4792,28.3333,10
5/21/2015,3.8,85.3124,27.884,18
5/22/2015,4.7,85.0227,28.0014,19.1
5/22/2015,4.2,86.0115,27.4596,19
5/22/2015,4.2,81.7117,29.8668,10
5/22/2015,4,85.8072,27.8177,19
5/23/2015,3.9,85.5021,27.8995,15.4
5/24/2015,4.4,84.6651,28.0126,13.1
5/24/2015,3.9,86.4322,27.6856,10
5/25/2015,4.2,87.3265,28.5714,2
5/25/2015,3.7,85.4777,27.8317,18
5/26/2015,4.4,85.1692,28.0116,15.7
5/26/2015,3.8,85.3153,27.391,10
5/26/2015,3.6,84.5784,28.536,10
5/27/2015,4.3,85.4526,27.8481,15.4
5/27/2015,4.1,84.9656,27.9633,12
5/27/2015,3.8,86.1343,27.6013,19
5/28/2015,3.8,84.8254,28.018,10
5/29/2015,4.8,84.9033,27.9682,4.5
5/29/2015,3.9,84.759,27.8293,7.5
5/29/2015,3.8,85.4103,29.4729,10
5/29/2015,3.7,87.1994,28.4722,10
5/29/2015,3.6,84.5829,28.1212,10
5/30/2015,4.1,85.0835,27.7666,12.4
5/31/2015,3.6,84.5453,28.2491,10
6/2/2015,3.7,81.7186,29.9119,10
6/3/2015,4,85.8368,27.7109,13.9
6/5/2015,3.8,85.2573,28.2164,10
6/7/2015,4,85.5705,27.8754,16.9
6/10/2015,3.8,85.3745,27.6646,10
6/11/2015,4.8,85.6127,27.8108,19.1
6/11/2015,4.3,84.7357,28.047,13.2
6/11/2015,4.2,85.7417,27.7112,13.5
6/12/2015,3.9,85.9918,27.6716,19
6/13/2015,4.7,86.0288,27.6093,17.9
6/14/2015,3.9,85.7774,28.151,18.8
6/15/2015,3.6,85.882,27.7605,19
6/17/2015,4.4,85.3999,27.6761,10
6/17/2015,4.3,85.8025,28.1426,10
6/19/2015,3.7,84.5294,28.2918,10
6/19/2015,3.6,84.6289,27.9272,10
6/20/2015,4.6,82.7219,28.5022,10
6/20/2015,3.7,82.7055,28.5288,10
6/21/2015,3.9,85.9308,27.6898,19
6/21/2015,3.6,85.4735,27.8392,18
6/21/2015,3.6,82.0705,31.9908,35
6/22/2015,4.2,86.28,27.6479,10
6/25/2015,3.9,85.1902,27.6808,10
6/28/2015,4.6,86.0775,27.4912,24.3
6/28/2015,3.7,85.4574,27.7939,18
6/29/2015,4.2,85.7529,27.4483,19
6/29/2015,4.1,85.5896,27.643,10
6/29/2015,3.6,85.5713,27.8073,18
7/1/2015,3.9,83.4994,29.4235,10
7/1/2015,3.8,85.2101,27.9357,12
7/1/2015,3.7,85.5889,27.8709,18
7/2/2015,4.3,85.5261,27.8868,18.4
7/3/2015,4.5,84.9369,27.6599,10
7/4/2015,3.9,85.5822,27.4916,10
7/6/2015,4.1,85.6793,27.9413,18
7/6/2015,3.8,86.0947,27.5847,19
7/7/2015,3.9,81.6387,29.5675,19.4
7/9/2015,3.9,87.6712,28.7613,35
7/9/2015,3.8,85.4363,27.7226,10
7/10/2015,4.1,86.2009,27.746,19
7/13/2015,3.6,86.0443,27.6089,19
7/16/2015,3.6,84.6933,28.3013,10
7/21/2015,3.6,86.3252,27.975,35
7/22/2015,3.9,85.3395,27.7515,9.9
7/25/2015,4,86.3484,27.9153,35
7/25/2015,3.6,86.007,27.3654,19
7/27/2015,3.8,85.3771,27.8599,18
7/28/2015,4.1,85.7925,27.7426,19
7/30/2015,3.9,86.0462,27.5492,8.8
8/1/2015,4.4,87.7212,28.7043,11.6
8/1/2015,3.7,85.948,28.1625,10
8/5/2015,3.9,80.4983,30.2923,11
8/5/2015,3.6,85.9104,27.6868,19
8/7/2015,3.7,80.4189,30.4116,11
8/9/2015,4.2,84.7215,28.1651,5.7
8/14/2015,4,85.866,27.332,19
8/15/2015,4.6,85.975,27.6537,22.8
8/15/2015,4.5,87.969,27.3213,23
8/15/2015,3.7,85.9149,27.651,19
8/17/2015,4.2,86.1205,27.8745,13.2
8/20/2015,3.8,85.2581,27.9905,10.6
8/23/2015,5.1,86.0641,27.7509,8.7
8/24/2015,4,87.3144,28.3566,10
8/26/2015,3.9,85.4328,27.7325,35
8/30/2015,4.5,85.6763,27.6203,14
8/31/2015,3.6,85.6402,28.1551,18
9/1/2015,3.9,86.0666,27.6482,19
9/1/2015,3.6,87.1454,28.2492,95.9
9/7/2015,3.7,87.904,27.9872,100
9/12/2015,3.8,87.7798,31.5609,35
9/16/2015,3.7,86.3153,28.0336,10
9/21/2015,3.8,87.9339,31.3514,35
9/22/2015,4.3,85.0196,27.6663,11.5
9/29/2015,4.5,80.3981,29.9636,23
9/29/2015,4.4,85.8367,27.7774,15.4
10/5/2015,4.4,86.0786,27.6229,11.9
10/5/2015,4.3,86.4099,31.4187,35
10/5/2015,4,86.1001,27.7086,19
10/6/2015,4.1,85.9145,27.591,10
10/6/2015,3.9,86.128,27.7382,10
10/7/2015,3.8,85.0745,28.1684,12
10/8/2015,3.8,85.3709,27.8316,18
10/9/2015,4.8,86.4263,28.835,11.9
10/9/2015,4,86.5013,28.9643,10
10/12/2015,4.5,86.3134,29.0434,11.9
10/19/2015,3.7,86.5673,28.3799,35
10/24/2015,3.6,80.2479,30.0263,10
11/18/2015,3.9,80.6492,29.704,10
11/19/2015,5,85.6871,27.7947,10.4
11/24/2015,4.5,84.7597,28.0733,12
11/26/2015,3.8,87.9384,31.7181,10
11/27/2015,4,88.0197,27.1625,12.6
12/18/2015,5.3,81.6399,29.2787,16.1
12/18/2015,3.6,86.7492,28.3918,57
12/20/2015,3.6,81.5376,29.1895,33
12/26/2015,3.8,81.6009,29.2832,27
12/30/2015,3.6,85.5575,27.8496,18
1/1/2016,4.2,80.3974,29.7574,10
1/6/2016,3.6,83.411,30.6245,10
1/13/2016,4.3,88.0507,29.5462,35
1/14/2016,4,87.8752,29.4672,10
1/21/2016,4.5,85.0294,28.0448,14.5
1/25/2016,3.7,87.9389,29.4844,35
1/27/2016,4.1,85.7468,27.6742,10
1/28/2016,4,88.1763,29.489,10
1/31/2016,4.1,84.1034,29.6899,2.8
1/31/2016,3.9,84.411,29.7228,10
2/5/2016,5.2,85.457,27.8644,23.4
2/9/2016,4.6,86.3653,30.7332,10
2/10/2016,4.1,85.6411,27.7082,13
2/13/2016,3.8,85.4811,27.6344,35
2/21/2016,5,84.717,27.9582,13.8
2/23/2016,3.6,87.1397,27.4707,9.9
2/24/2016,4.6,85.6862,27.7147,17.7
3/1/2016,3.8,85.4394,27.58,35
3/11/2016,3.6,85.3668,27.8655,18
3/13/2016,4.1,84.836,27.797,14.6
3/14/2016,4.2,85.5828,27.7941,18
3/30/2016,4.1,85.7077,27.8429,12.5
4/4/2016,4,86.0009,27.6139,11.3
4/4/2016,3.8,85.7442,27.5352,10
4/9/2016,3.9,85.291,27.6355,12.2
4/11/2016,3.6,80.0035,29.7857,13.3
4/12/2016,4.2,86.1124,27.5873,19
4/13/2016,3.6,87.5599,28.3085,35
4/16/2016,4,87.4881,28.351,10.2
4/17/2016,3.8,87.802,28.3426,96.3
4/19/2016,4.2,87.9358,28.441,50
4/23/2016,3.8,85.011,27.9428,12
4/30/2016,3.9,81.2643,29.4696,10
5/5/2016,3.7,84.8849,27.7521,12
5/5/2016,3.7,80.0934,30.0929,25.4
5/9/2016,4.1,85.867,28.3208,35
5/10/2016,3.6,82.9531,30.503,35
5/11/2016,4.5,84.5958,27.963,15.6
5/11/2016,4.3,84.8004,27.8136,12
5/13/2016,3.8,85.5579,27.8305,10
5/14/2016,4.3,85.4691,27.8097,18
5/21/2016,4,87.416,28.2894,14.7
5/21/2016,3.9,87.5456,28.3808,10
5/21/2016,3.9,87.5753,28.4432,10
5/21/2016,3.6,87.9295,28.3348,10
5/22/2016,5.1,87.428,28.4487,12.7
5/22/2016,3.9,87.3787,28.2495,10
5/22/2016,3.9,87.6121,28.3061,4.5
5/22/2016,3.6,87.509,28.2308,10
5/23/2016,4.3,85.095,27.6837,11.9
5/23/2016,4,87.5808,28.4289,28.6
5/23/2016,3.6,87.6989,28.4768,50
5/25/2016,3.6,87.5944,28.2794,10.9
5/26/2016,4.1,87.4771,28.4843,9.1
5/28/2016,4.6,85.4799,27.8695,18.2
6/2/2016,3.7,85.5156,27.864,18
6/10/2016,3.8,87.4999,28.366,3.1
6/11/2016,3.6,80.9262,30.0044,10
6/13/2016,3.9,84.5966,27.8889,35
6/21/2016,3.7,85.1998,27.8565,12
6/22/2016,4.1,85.267,31.647,10
6/27/2016,4.5,87.4464,28.6788,32.2
6/29/2016,4.6,81.1633,29.4657,17
6/29/2016,3.9,81.2776,29.3774,27
7/2/2016,4.2,81.1672,29.4721,17
7/5/2016,3.6,86.6452,28.2442,35
7/7/2016,4.1,85.5853,27.8104,18
7/7/2016,3.6,84.7583,28.4446,35
7/27/2016,3.8,87.6839,28.4436,10
8/25/2016,3.6,80.4215,29.9102,23
8/27/2016,3.7,81.5434,29.5247,27
9/5/2016,3.7,86.3386,27.7443,16.6
9/7/2016,3.6,85.861,28.2118,19
9/9/2016,4,82.6106,30.1923,35
9/9/2016,3.9,82.715,30.0345,35
9/9/2016,3.6,82.634,30.1258,35
9/9/2016,3.6,82.8871,30.3114,35
9/9/2016,3.6,82.3765,29.9321,35
9/9/2016,3.6,82.9554,30.3917,35
9/10/2016,4.8,82.5639,30.0869,15
9/13/2016,3.7,82.5275,29.9491,10
9/18/2016,4.2,85.7009,27.815,7
9/18/2016,3.6,82.5035,29.986,10
9/23/2016,3.6,82.5136,30.2397,35
10/2/2016,3.8,84.9963,27.5197,10
10/7/2016,3.9,86.1477,27.6598,8.9
10/10/2016,3.8,87.3987,28.0307,32.4
10/12/2016,3.6,85.9113,27.572,0.7
10/17/2016,3.9,80.349,29.7045,19
10/18/2016,3.7,86.251,27.7524,10
11/6/2016,3.8,81.1459,29.5892,10
11/12/2016,3.8,87.8669,28.1898,35
11/27/2016,5.4,86.5045,27.7097,14.8
12/1/2016,5.1,80.545,29.9358,23.8
1/3/2017,3.6,81.6962,29.6693,27
1/4/2017,4.7,83.7582,30.5865,1.3
1/12/2017,3.6,87.695,27.8922,35
2/1/2017,5,83.294,30.6367,10.7
2/2/2017,3.6,83.3088,30.5592,18
2/7/2017,3.6,86.1401,27.5743,19
2/26/2017,4.6,83.5568,30.1977,18.2
2/27/2017,4.7,86.0698,27.3258,15.3
2/27/2017,4.5,86.0778,27.3533,13.4
3/19/2017,3.9,87.0739,27.9716,18
3/25/2017,3.7,80.6457,29.3421,19
3/26/2017,4.1,83.8599,30.4661,10
3/26/2017,3.8,85.8416,27.951,10.9
4/23/2017,3.7,85.3325,31.2662,35
4/24/2017,4.2,81.2829,29.5671,10
4/24/2017,3.9,85.7525,27.8266,12.7
4/27/2017,4.3,86.0624,29.227,17.1
5/18/2017,3.6,87.9942,31.0877,35
5/30/2017,3.8,80.9999,29.4647,17
6/8/2017,3.6,84.3194,28.5354,35
6/28/2017,3.8,86.3518,27.6109,12.9
7/2/2017,4.7,86.3232,27.2096,13.8
7/5/2017,3.8,80.7659,30.8239,7
7/5/2017,3.6,84.0929,29.1519,10
7/15/2017,4.6,82.6997,30.5951,10
7/15/2017,4.1,81.6519,28.8701,33
8/5/2017,3.6,82.2129,30.6294,10
8/14/2017,3.9,81.6159,28.9369,33
8/21/2017,4.4,86.1816,27.5864,10.9
8/22/2017,4.4,81.151,29.3667,17
8/24/2017,3.9,85.9025,28.0551,8.8
8/25/2017,3.6,86.3968,28.1657,35
9/1/2017,4.7,82.5074,31.9909,8.8
9/5/2017,3.8,83.6973,30.9919,11
9/15/2017,3.6,85.8172,27.7338,19
9/21/2017,4,86.2164,27.5737,13.7
9/29/2017,3.6,85.5054,31.7358,35
10/2/2017,4,82.2632,28.8005,14.5
10/6/2017,4.3,86.7424,29.9879,10
10/14/2017,3.7,83.9377,28.144,35
10/26/2017,3.8,81.5425,29.0736,33
11/6/2017,4.4,81.2143,29.594,14.2
11/7/2017,4.4,87.4607,30.1521,10
11/20/2017,3.8,87.2984,28.2896,19.6
11/21/2017,4,85.4418,29.9808,35
12/8/2017,4.9,86.1527,27.6192,13.7
12/18/2017,3.6,85.6477,27.8839,10
12/23/2017,3.6,83.2179,30.6612,10
1/1/2018,3.7,84.9156,31.3668,35
2/8/2018,4,87.626,30.2883,10
2/8/2018,3.9,87.9636,30.1861,10
2/8/2018,3.6,87.5308,30.1781,35
2/11/2018,4.1,87.5864,30.3415,10
2/28/2018,4,87.5236,30.2625,10
2/28/2018,3.6,87.7104,30.2106,35
3/1/2018,4.8,87.5111,30.2156,9
3/1/2018,3.9,87.5669,30.1614,10
3/2/2018,3.8,86.3161,27.6755,17
3/2/2018,3.7,87.67,30.2351,10
3/4/2018,3.7,87.5852,30.1116,35
3/13/2018,3.7,80.2718,31.1356,10
3/15/2018,3.8,80.6543,31.4229,35
3/25/2018,4,86.6723,28.5985,57
3/30/2018,3.7,85.96,29.3842,35
4/10/2018,3.9,87.1849,30.0428,10
4/11/2018,3.6,87.9877,30.3733,41
4/12/2018,4,80.6344,31.4978,35
4/17/2018,3.7,80.5606,31.363,35
4/18/2018,4,83.7502,29.6621,35
4/19/2018,4,80.5724,31.4761,35
4/23/2018,3.7,87.6787,30.0547,35
4/23/2018,3.6,86.5014,28.3573,35
4/28/2018,3.8,87.5314,30.2103,35
4/28/2018,3.6,80.3213,31.2674,35
4/29/2018,3.8,86.7468,28.4852,50
5/5/2018,3.6,87.4723,28.0166,10
5/8/2018,3.8,87.7286,27.971,17.2
5/8/2018,3.7,84.6643,28.989,35
5/10/2018,4.3,87.4856,28.4439,14.9
5/24/2018,3.7,80.7149,29.7826,10
5/25/2018,3.7,86.1046,28.3739,28
6/5/2018,4.7,81.6283,29.5836,13.1
6/16/2018,3.9,86.0911,28.4214,35
6/20/2018,4.5,87.8821,27.2503,13.9
6/20/2018,4.4,87.844,27.3141,16.2
6/28/2018,4.7,84.8361,27.8271,15.3
6/28/2018,3.9,87.4981,30.183,10
7/7/2018,4.3,83.7715,31.8526,10
7/11/2018,3.6,87.6468,30.197,35
7/13/2018,3.6,81.4145,29.5101,27
7/18/2018,3.7,81.1594,29.3265,17
7/18/2018,3.6,87.671,29.9279,35
7/19/2018,4,87.3505,28.2431,10
7/24/2018,4.2,84.8417,27.6985,12.6
7/29/2018,3.8,83.2238,31.9826,35
8/1/2018,5,87.5684,30.2421,10.1
8/1/2018,4.2,87.4407,30.2334,10
8/1/2018,3.7,87.3787,30.1348,35
8/24/2018,3.9,87.9443,27.4417,10.1
10/4/2018,3.8,88.121,29.7601,35
10/5/2018,4.4,81.7082,28.7839,10
10/5/2018,4.4,81.5726,28.8221,33
10/5/2018,3.8,81.608,28.7192,35
10/6/2018,4,81.5986,28.8664,33
10/6/2018,3.9,81.4531,28.7752,33
10/22/2018,4.7,87.6038,30.2842,10
10/24/2018,3.8,88.0093,30.3189,35
